Year,Month,Temp mean,GHI mean,PV kWh/month,lat,lon
1998,1,17.521505376344088,226.44489247311827,62.437022006666666,20.0,-104.0
1998,2,17.418154761904763,275.45089285714283,67.38595536666668,20.0,-104.0
1998,3,20.72983870967742,309.68951612903226,81.96769027333335,20.0,-104.0
1998,4,23.881944444444443,344.0680555555556,86.04768216666668,20.0,-104.0
1998,5,26.90994623655914,327.3319892473118,83.70905776666667,20.0,-104.0
1998,6,25.53472222222222,270.9513888888889,69.64848896666668,20.0,-104.0
1998,7,23.567204301075268,235.8709677419355,64.10846657333335,20.0,-104.0
1998,8,23.06989247311828,228.33602150537635,62.43950240000001,20.0,-104.0
1998,9,22.601388888888888,190.19444444444449,50.98759869333334,20.0,-104.0
1998,10,21.647849462365592,200.45833333333331,55.612641073333336,20.0,-104.0
1998,11,21.48472222222222,209.6486111111111,55.808790300000005,20.0,-104.0
1998,12,19.875,207.31451612903223,57.18205145333334,20.0,-104.0
1999,1,18.14381720430108,229.38172043010752,62.96437422666667,20.0,-104.0
1999,2,20.540178571428573,249.35267857142856,60.73836042000001,20.0,-104.0
1999,3,21.942204301075268,300.14112903225805,79.18880239333333,20.0,-104.0
1999,4,24.809722222222224,316.9833333333333,79.66174490666667,20.0,-104.0
1999,5,26.241935483870968,330.6962365591398,85.14481269333334,20.0,-104.0
1999,6,24.88055555555556,258.73055555555555,66.67185614666667,20.0,-104.0
1999,7,22.885752688172044,234.7755376344086,64.20385482,20.0,-104.0
1999,8,22.59543010752688,228.76478494623652,62.634407513333336,20.0,-104.0
1999,9,22.698611111111116,241.7486111111111,63.510266353333336,20.0,-104.0
1999,10,21.37903225806452,232.18279569892476,63.43715917333334,20.0,-104.0
1999,11,19.42222222222222,232.35555555555555,61.52640213333334,20.0,-104.0
1999,12,17.81989247311828,211.53225806451613,58.644118133333336,20.0,-104.0
2000,1,19.24462365591398,229.94489247311827,62.64194295333334,20.0,-104.0
2000,2,20.758928571428573,259.01636904761904,62.747089540000005,20.0,-104.0
2000,3,22.34005376344086,297.39516129032256,78.32837185333334,20.0,-104.0
2000,4,24.9625,321.0152777777778,80.25763204666667,20.0,-104.0
2000,5,25.618279569892472,289.59139784946234,75.69503078666668,20.0,-104.0
2000,6,23.679166666666667,238.8986111111111,62.63760048666668,20.0,-104.0
2000,7,23.115591397849464,245.77956989247312,66.92964388,20.0,-104.0
2000,8,22.491935483870968,234.79166666666663,64.20031166000001,20.0,-104.0
2000,9,22.70277777777778,233.47222222222223,61.520651613333335,20.0,-104.0
2000,10,22.147849462365592,215.1290322580645,59.02302397333334,20.0,-104.0
2000,11,20.381944444444443,214.19027777777777,56.99662346,20.0,-104.0
2000,12,19.274193548387096,193.38440860215053,53.51274900000001,20.0,-104.0
2001,1,19.227150537634408,207.43010752688173,57.23131896000001,20.0,-104.0
2001,2,21.293154761904763,246.65625,60.0204245,20.0,-104.0
2001,3,20.81451612903226,298.9690860215054,79.20386712666667,20.0,-104.0
2001,4,25.03333333333333,319.74305555555554,79.98520291333335,20.0,-104.0
2001,5,26.411290322580644,292.84139784946234,76.48408645333333,20.0,-104.0
2001,6,24.12361111111111,256.95694444444445,66.80784719333334,20.0,-104.0
2001,7,22.422043010752688,236.42741935483872,64.98374909333333,20.0,-104.0
2001,8,23.271505376344088,248.3266129032258,67.42003086,20.0,-104.0
2001,9,22.648611111111112,223.58055555555555,59.16908965333334,20.0,-104.0
2001,10,21.829301075268816,238.625,64.87760802,20.0,-104.0
2001,11,19.53611111111111,233.24166666666667,61.92638968,20.0,-104.0
2001,12,19.436827956989248,186.0766129032258,51.77873315333333,20.0,-104.0
2002,1,18.76881720430108,225.73655913978496,61.78700882666666,20.0,-104.0
2002,2,20.171130952380956,240.42708333333331,58.87420484666667,20.0,-104.0
2002,3,22.78360215053764,298.68145161290323,78.63004703333334,20.0,-104.0
2002,4,25.43611111111111,315.3861111111111,79.18524901333333,20.0,-104.0
2002,5,27.00403225806452,303.627688172043,78.54635100666667,20.0,-104.0
2002,6,25.131944444444443,273.0472222222222,70.03713974666667,20.0,-104.0
2002,7,23.096774193548388,246.1478494623656,67.30840276,20.0,-104.0
2002,8,23.076612903225808,247.80241935483872,67.28847516666667,20.0,-104.0
2002,9,22.39583333333333,221.65694444444443,58.90228400666668,20.0,-104.0
2002,10,22.286290322580644,222.06451612903223,60.70633510666667,20.0,-104.0
2002,11,19.633333333333333,191.8083333333333,51.612253800000005,20.0,-104.0
2002,12,18.20967741935484,193.7970430107527,54.13889566,20.0,-104.0
2003,1,19.04435483870968,190.5766129032258,52.97226046,20.0,-104.0
2003,2,19.68154761904762,255.3080357142857,62.53002806000001,20.0,-104.0
2003,3,21.077956989247312,297.51344086021504,79.01070694666667,20.0,-104.0
2003,4,25.009722222222223,306.4847222222222,77.16757296666667,20.0,-104.0
